order_item_id,order_id,product_name,quantity,unit_price_at_order
17531,4863,Almonds (Badam) 500g,0.29,450
17532,4863,Cashew Nuts (Kaju) 500g,0.32,624.88
17533,4863,Peanuts (Groundnut) 500g,5.14,90
17534,4864,Turmeric Powder 200g,0.78,60
17535,4864,Almonds (Badam) 500g,0.38,450
17536,4864,Cashew Nuts (Kaju) 500g,0.59,550
17537,4864,Sunflower Oil 1L,3.47,180
17538,4865,Turmeric Powder 200g,0.86,60
17539,4865,Almonds (Badam) 500g,0.34,450
17540,4865,Cashew Nuts (Kaju) 500g,0.43,550
17541,4865,Sunflower Oil 1L,2.56,180
17542,4866,Almonds (Badam) 500g,0.2,450
17543,4866,Cashew Nuts (Kaju) 500g,0.81,550
17544,4866,Sunflower Oil 1L,3.84,180
17545,4866,Groundnut Oil 1L,0.36,220
17546,4867,Almonds (Badam) 500g,0.32,450
17547,4867,Groundnut Oil 1L,0.73,220
17548,4867,Mustard Oil 1L,0.9,200
17549,4867,Pure Ghee 1L,0.67,600
17550,4868,Groundnut Oil 1L,0.96,220
17551,4868,Mustard Oil 1L,0.99,200
17552,4868,Pure Ghee 1L,0.42,600
17553,4868,Sugar 1kg,2.91,45
17554,4869,Groundnut Oil 1L,0.56,220
17555,4869,Mustard Oil 1L,1.32,200
17556,4869,Pure Ghee 1L,0.7,600
17557,4869,Sugar 1kg,2.12,45
17558,4870,Groundnut Oil 1L,1.03,220
17559,4870,Mustard Oil 1L,1.23,200
17560,4870,Pure Ghee 1L,0.81,600
17561,4870,Sugar 1kg,3.35,45
17562,4871,Groundnut Oil 1L,0.82,220
17563,4871,Mustard Oil 1L,1.28,200
17564,4871,Pure Ghee 1L,0.45,600
17565,4871,Sugar 1kg,1.72,45
17566,4872,Mustard Oil 1L,0.6,200
17567,4872,Jaggery (Bella/Gud) 1kg,0.57,70
17568,4872,Iodized Salt 1kg,7.92,25
17569,4872,Rock Salt (Sendha Namak) 500g,0.37,40
17570,4873,Jaggery (Bella/Gud) 1kg,0.65,70
17571,4873,Rock Salt (Sendha Namak) 500g,0.62,40
17572,4874,Jaggery (Bella/Gud) 1kg,0.47,70
17573,4874,Rock Salt (Sendha Namak) 500g,0.73,40
17574,4875,Jaggery (Bella/Gud) 1kg,0.52,70
17575,4875,Rock Salt (Sendha Namak) 500g,0.27,40
17576,4876,Jaggery (Bella/Gud) 1kg,0.65,82.74
17577,4877,Jaggery (Bella/Gud) 1kg,0.87,70
17578,4878,Sona Masoori Rice 5kg,3.41,350
17579,4878,Basmati Rice 5kg,13.68,550
17580,4878,Wheat Flour (Atta) 5kg,6.12,250
17581,4878,Toor Dal 1kg,1.68,140
17582,4879,Sona Masoori Rice 5kg,2.73,350
17583,4879,Wheat Flour (Atta) 5kg,5.43,250
17584,4879,Toor Dal 1kg,0.73,140
17585,4879,Moong Dal 1kg,4.1,130
17586,4880,Sona Masoori Rice 5kg,2.89,350
17587,4880,Toor Dal 1kg,1.71,140
17588,4880,Moong Dal 1kg,2.4,130
17589,4880,Rajma (Kidney Beans) 1kg,1.37,160
17590,4881,Sona Masoori Rice 5kg,2.68,350
17591,4881,Toor Dal 1kg,1.6,140
17592,4881,Rajma (Kidney Beans) 1kg,1.97,160
17593,4881,Turmeric Powder 200g,2.71,60
17594,4882,Sona Masoori Rice 5kg,1.99,350
17595,4882,Toor Dal 1kg,1.53,140
17596,4882,Turmeric Powder 200g,1.12,60
17597,4882,Garam Masala 100g,0.52,80
17598,4883,Sona Masoori Rice 5kg,2.31,350
17599,4883,Turmeric Powder 200g,1.23,60
17600,4883,Garam Masala 100g,0.55,80
17601,4883,Biryani Masala 100g,1.12,100
17602,4884,Garam Masala 100g,0.31,80
17603,4884,Biryani Masala 100g,1.06,100
17604,4884,Almonds (Badam) 500g,0.4,450
17605,4884,Cashew Nuts (Kaju) 500g,0.81,550
17606,4885,Garam Masala 100g,0.29,80
17607,4885,Biryani Masala 100g,0.92,100
17608,4885,Almonds (Badam) 500g,0.3,450
17609,4885,Cashew Nuts (Kaju) 500g,1.04,621.03
17610,4886,Garam Masala 100g,0.53,80
17611,4886,Almonds (Badam) 500g,0.55,450
17612,4886,Cashew Nuts (Kaju) 500g,0.83,550
17613,4886,Peanuts (Groundnut) 500g,4.82,90
17614,4887,Garam Masala 100g,0.3,80
17615,4887,Almonds (Badam) 500g,0.24,450
17616,4887,Sunflower Oil 1L,2.87,180
17617,4887,Groundnut Oil 1L,0.66,220
17618,4888,Almonds (Badam) 500g,0.38,450
17619,4888,Sunflower Oil 1L,1.96,180
17620,4888,Groundnut Oil 1L,1.24,220
17621,4888,Mustard Oil 1L,1.07,200
17622,4889,Sunflower Oil 1L,4.65,180
17623,4889,Groundnut Oil 1L,1.4,220
17624,4889,Mustard Oil 1L,2.64,200
17625,4889,Pure Ghee 1L,1.95,600
17626,4890,Groundnut Oil 1L,1.16,220
17627,4890,Mustard Oil 1L,2.66,200
17628,4890,Pure Ghee 1L,1.26,509.73
17629,4890,Sugar 1kg,2.04,37.3
17630,4891,Sugar 1kg,0.95,45
17631,4891,Jaggery (Bella/Gud) 1kg,1.5,70
17632,4891,Iodized Salt 1kg,8.09,25
17633,4891,Rock Salt (Sendha Namak) 500g,1.57,40
17634,4892,Sugar 1kg,1.86,45
17635,4892,Jaggery (Bella/Gud) 1kg,1.3,70
17636,4893,Sugar 1kg,1.25,45
17637,4893,Jaggery (Bella/Gud) 1kg,1.44,70
17638,4894,Sugar 1kg,2.05,45
17639,4895,Sugar 1kg,1.28,45
17640,4896,Sona Masoori Rice 5kg,5.34,350
17641,4896,Basmati Rice 5kg,6.29,550
17642,4896,Wheat Flour (Atta) 5kg,1.34,250
17643,4896,Toor Dal 1kg,2.4,140
17644,4897,Sona Masoori Rice 5kg,4.41,350
17645,4897,Basmati Rice 5kg,7.45,550
17646,4897,Wheat Flour (Atta) 5kg,2.67,250
17647,4897,Toor Dal 1kg,1.51,140
17648,4898,Sona Masoori Rice 5kg,6.4,350
17649,4898,Wheat Flour (Atta) 5kg,2.71,250
17650,4898,Toor Dal 1kg,2.25,140
17651,4898,Moong Dal 1kg,1.41,130
17652,4899,Wheat Flour (Atta) 5kg,2.1,250
17653,4899,Toor Dal 1kg,1.84,140
17654,4899,Moong Dal 1kg,0.69,130
17655,4899,Rajma (Kidney Beans) 1kg,2.9,160
17656,4900,Wheat Flour (Atta) 5kg,2.93,250
17657,4900,Moong Dal 1kg,1.18,130
17658,4900,Turmeric Powder 200g,1.59,60
17659,4900,Garam Masala 100g,0.82,80
17660,4901,Moong Dal 1kg,0.93,130
17661,4901,Turmeric Powder 200g,1.88,60
17662,4901,Garam Masala 100g,0.87,80
17663,4901,Biryani Masala 100g,1.2,100
17664,4902,Moong Dal 1kg,1.47,130
17665,4902,Turmeric Powder 200g,1.25,60
17666,4902,Garam Masala 100g,1.06,80
17667,4902,Biryani Masala 100g,0.45,100
17668,4903,Moong Dal 1kg,1.45,110.66
17669,4903,Biryani Masala 100g,0.94,100
17670,4903,Almonds (Badam) 500g,0.65,534.19
17671,4903,Cashew Nuts (Kaju) 500g,2.79,550
17672,4904,Biryani Masala 100g,0.66,100
17673,4904,Almonds (Badam) 500g,0.33,450
17674,4904,Peanuts (Groundnut) 500g,1.92,90
17675,4904,Sunflower Oil 1L,3.39,180
17676,4905,Almonds (Badam) 500g,0.73,450
17677,4905,Peanuts (Groundnut) 500g,1.81,90
17678,4905,Sunflower Oil 1L,2.51,180
17679,4905,Groundnut Oil 1L,4.46,220
17680,4906,Almonds (Badam) 500g,0.26,450
17681,4906,Peanuts (Groundnut) 500g,1.17,90
17682,4906,Sunflower Oil 1L,4.63,180
17683,4906,Mustard Oil 1L,2.79,200
17684,4907,Mustard Oil 1L,3.55,223.49
17685,4907,Pure Ghee 1L,0.58,600
17686,4907,Sugar 1kg,10.8,45
17687,4907,Jaggery (Bella/Gud) 1kg,1.22,70
17688,4908,Pure Ghee 1L,0.42,600
17689,4908,Jaggery (Bella/Gud) 1kg,1.05,70
17690,4908,Iodized Salt 1kg,0.89,25
17691,4908,Rock Salt (Sendha Namak) 500g,1.03,40
17692,4909,Pure Ghee 1L,0.63,600
17693,4909,Jaggery (Bella/Gud) 1kg,0.42,70
17694,4909,Iodized Salt 1kg,1.53,25
17695,4909,Rock Salt (Sendha Namak) 500g,1.13,40
17696,4910,Pure Ghee 1L,0.43,600
17697,4910,Jaggery (Bella/Gud) 1kg,1.22,70
17698,4910,Iodized Salt 1kg,1.32,25
17699,4911,Pure Ghee 1L,0.66,600
17700,4911,Iodized Salt 1kg,1.59,25
17701,4912,Pure Ghee 1L,0.39,600
17702,4912,Iodized Salt 1kg,1.14,25
17703,4913,Iodized Salt 1kg,1.57,25
17704,4914,Sona Masoori Rice 5kg,7.6,350
17705,4914,Basmati Rice 5kg,5.25,648.16
17706,4914,Wheat Flour (Atta) 5kg,12.38,250
17707,4914,Toor Dal 1kg,8.58,140
17708,4915,Sona Masoori Rice 5kg,7.54,350
17709,4915,Basmati Rice 5kg,7.53,550
17710,4915,Moong Dal 1kg,2.67,130
17711,4915,Rajma (Kidney Beans) 1kg,1.33,160
17712,4916,Moong Dal 1kg,1.8,130
17713,4916,Rajma (Kidney Beans) 1kg,1.4,160
17714,4916,Turmeric Powder 200g,1.16,60
17715,4916,Garam Masala 100g,0.31,80
17716,4917,Moong Dal 1kg,2.96,130
17717,4917,Turmeric Powder 200g,1.68,60
17718,4917,Garam Masala 100g,0.44,80
17719,4917,Biryani Masala 100g,0.67,100
17720,4918,Turmeric Powder 200g,1.33,60
17721,4918,Garam Masala 100g,0.45,80
17722,4918,Biryani Masala 100g,1.25,100
17723,4918,Almonds (Badam) 500g,0.49,450
17724,4919,Turmeric Powder 200g,1.32,60
17725,4919,Biryani Masala 100g,1.13,100
17726,4919,Almonds (Badam) 500g,0.35,450
17727,4919,Cashew Nuts (Kaju) 500g,2.56,550
17728,4920,Almonds (Badam) 500g,0.4,450
17729,4920,Peanuts (Groundnut) 500g,1.38,90
17730,4920,Sunflower Oil 1L,5.01,180
17731,4920,Groundnut Oil 1L,2.67,220
17732,4921,Almonds (Badam) 500g,0.4,450
17733,4921,Peanuts (Groundnut) 500g,1.27,90
17734,4921,Sunflower Oil 1L,5.75,180
17735,4921,Groundnut Oil 1L,1.73,220
17736,4922,Almonds (Badam) 500g,0.37,450
17737,4922,Peanuts (Groundnut) 500g,1.36,90
17738,4922,Mustard Oil 1L,1.45,200
17739,4922,Pure Ghee 1L,0.55,600
17740,4923,Peanuts (Groundnut) 500g,0.94,90
17741,4923,Mustard Oil 1L,1.54,200
17742,4923,Pure Ghee 1L,0.35,600
17743,4923,Sugar 1kg,5.36,45
17744,4924,Mustard Oil 1L,0.6,200
17745,4924,Pure Ghee 1L,0.36,600
17746,4924,Sugar 1kg,4.05,45
17747,4924,Jaggery (Bella/Gud) 1kg,0.55,70
17748,4925,Mustard Oil 1L,0.94,200
17749,4925,Pure Ghee 1L,0.57,600
17750,4925,Jaggery (Bella/Gud) 1kg,0.5,70
17751,4925,Iodized Salt 1kg,3.48,25
17752,4926,Mustard Oil 1L,0.58,200
17753,4926,Pure Ghee 1L,0.84,600
17754,4926,Jaggery (Bella/Gud) 1kg,0.56,70
17755,4926,Iodized Salt 1kg,3.03,25
17756,4927,Mustard Oil 1L,1.3,200
17757,4927,Pure Ghee 1L,0.5,600
17758,4927,Jaggery (Bella/Gud) 1kg,0.58,70
17759,4927,Iodized Salt 1kg,1.95,25
17760,4928,Jaggery (Bella/Gud) 1kg,0.8,57.08
17761,4928,Rock Salt (Sendha Namak) 500g,1.08,40
17762,4929,Jaggery (Bella/Gud) 1kg,0.91,70
17763,4929,Rock Salt (Sendha Namak) 500g,0.6,40
17764,4930,Sona Masoori Rice 5kg,3.49,350
17765,4930,Basmati Rice 5kg,1.6,550
17766,4930,Wheat Flour (Atta) 5kg,3.16,250
17767,4930,Toor Dal 1kg,8.48,140
17768,4931,Sona Masoori Rice 5kg,2.1,350
17769,4931,Basmati Rice 5kg,2.73,550
17770,4931,Wheat Flour (Atta) 5kg,2.86,250
17771,4931,Moong Dal 1kg,3.12,130
17772,4932,Sona Masoori Rice 5kg,2.74,350
17773,4932,Basmati Rice 5kg,3.5,550
17774,4932,Wheat Flour (Atta) 5kg,2.0,250
17775,4932,Moong Dal 1kg,2.72,130
17776,4933,Sona Masoori Rice 5kg,1.97,350
17777,4933,Basmati Rice 5kg,2.07,550
17778,4933,Wheat Flour (Atta) 5kg,1.87,250
17779,4933,Moong Dal 1kg,1.16,130
17780,4934,Sona Masoori Rice 5kg,3.26,350
17781,4934,Basmati Rice 5kg,4.07,550
17782,4934,Wheat Flour (Atta) 5kg,1.62,250
17783,4934,Rajma (Kidney Beans) 1kg,0.78,160
17784,4935,Rajma (Kidney Beans) 1kg,0.75,160
17785,4935,Turmeric Powder 200g,1.05,60
17786,4935,Garam Masala 100g,1.15,80
17787,4935,Biryani Masala 100g,0.71,100
17788,4936,Rajma (Kidney Beans) 1kg,1.47,160
17789,4936,Turmeric Powder 200g,0.62,60
17790,4936,Garam Masala 100g,1.24,80
17791,4936,Biryani Masala 100g,0.83,100
17792,4937,Turmeric Powder 200g,0.73,60
17793,4937,Garam Masala 100g,1.76,80
17794,4937,Biryani Masala 100g,1.03,100
17795,4937,Almonds (Badam) 500g,1.33,499.11
17796,4938,Turmeric Powder 200g,1.03,60
17797,4938,Biryani Masala 100g,0.51,100
17798,4938,Almonds (Badam) 500g,0.72,450
17799,4938,Cashew Nuts (Kaju) 500g,0.72,550
17800,4939,Turmeric Powder 200g,1.12,60
17801,4939,Cashew Nuts (Kaju) 500g,0.76,550
17802,4939,Peanuts (Groundnut) 500g,0.95,90
17803,4939,Sunflower Oil 1L,3.58,180
17804,4940,Cashew Nuts (Kaju) 500g,0.71,550
17805,4940,Peanuts (Groundnut) 500g,1.36,90
17806,4940,Sunflower Oil 1L,2.27,180
17807,4940,Groundnut Oil 1L,1.03,188.0
17808,4941,Cashew Nuts (Kaju) 500g,0.76,550
17809,4941,Peanuts (Groundnut) 500g,0.56,90
17810,4941,Sunflower Oil 1L,3.38,180
17811,4941,Groundnut Oil 1L,2.15,220
17812,4942,Peanuts (Groundnut) 500g,0.54,90
17813,4942,Groundnut Oil 1L,1.1,220
17814,4942,Mustard Oil 1L,3.22,200
17815,4942,Pure Ghee 1L,3.11,600
17816,4943,Peanuts (Groundnut) 500g,0.65,90
17817,4943,Mustard Oil 1L,3.09,200
17818,4943,Sugar 1kg,2.06,45
17819,4943,Jaggery (Bella/Gud) 1kg,1.17,70
17820,4944,Peanuts (Groundnut) 500g,1.1,90
17821,4944,Sugar 1kg,1.62,45
17822,4944,Jaggery (Bella/Gud) 1kg,1.08,70
17823,4944,Iodized Salt 1kg,1.52,25
17824,4945,Sugar 1kg,3.61,45
17825,4945,Jaggery (Bella/Gud) 1kg,1.01,70
17826,4945,Iodized Salt 1kg,2.04,25
17827,4945,Rock Salt (Sendha Namak) 500g,0.49,40
17828,4946,Sugar 1kg,2.46,52.47
17829,4946,Jaggery (Bella/Gud) 1kg,1.09,70
17830,4946,Iodized Salt 1kg,0.88,25
17831,4946,Rock Salt (Sendha Namak) 500g,0.51,40
17832,4947,Iodized Salt 1kg,1.41,25
17833,4947,Rock Salt (Sendha Namak) 500g,0.57,40
17834,4948,Iodized Salt 1kg,1.24,25
17835,4948,Rock Salt (Sendha Namak) 500g,0.76,40
17836,4949,Iodized Salt 1kg,1.15,25
17837,4950,Sona Masoori Rice 5kg,15.68,350
17838,4950,Basmati Rice 5kg,14.07,550
17839,4950,Wheat Flour (Atta) 5kg,2.56,250
17840,4950,Toor Dal 1kg,3.73,140
17841,4951,Wheat Flour (Atta) 5kg,4.26,250
17842,4951,Toor Dal 1kg,4.22,140
17843,4951,Moong Dal 1kg,1.38,130
17844,4951,Rajma (Kidney Beans) 1kg,0.68,160
17845,4952,Wheat Flour (Atta) 5kg,1.85,250
17846,4952,Moong Dal 1kg,1.72,130
17847,4952,Rajma (Kidney Beans) 1kg,0.65,160
17848,4952,Turmeric Powder 200g,5.45,60
17849,4953,Wheat Flour (Atta) 5kg,3.47,250
17850,4953,Moong Dal 1kg,1.18,130
17851,4953,Rajma (Kidney Beans) 1kg,0.91,160
17852,4953,Biryani Masala 100g,0.9,100
17853,4954,Moong Dal 1kg,0.69,130
17854,4954,Rajma (Kidney Beans) 1kg,0.39,160
17855,4954,Biryani Masala 100g,0.77,100
17856,4954,Almonds (Badam) 500g,0.44,450
17857,4955,Moong Dal 1kg,0.76,130
17858,4955,Biryani Masala 100g,0.98,100
17859,4955,Almonds (Badam) 500g,0.46,450
17860,4955,Cashew Nuts (Kaju) 500g,0.45,550
17861,4956,Moong Dal 1kg,1.73,130
17862,4956,Biryani Masala 100g,0.35,100
17863,4956,Almonds (Badam) 500g,0.33,450
17864,4956,Cashew Nuts (Kaju) 500g,0.31,550
17865,4957,Almonds (Badam) 500g,0.35,450
17866,4957,Cashew Nuts (Kaju) 500g,0.48,550
17867,4957,Peanuts (Groundnut) 500g,2.81,90
17868,4957,Sunflower Oil 1L,2.87,180
17869,4958,Almonds (Badam) 500g,0.46,450
17870,4958,Cashew Nuts (Kaju) 500g,0.49,550
17871,4958,Peanuts (Groundnut) 500g,2.43,90
17872,4958,Sunflower Oil 1L,2.45,180
17873,4959,Cashew Nuts (Kaju) 500g,0.55,550
17874,4959,Sunflower Oil 1L,1.64,180
17875,4959,Groundnut Oil 1L,2.63,220
17876,4959,Mustard Oil 1L,1.41,200
17877,4960,Cashew Nuts (Kaju) 500g,0.41,550
17878,4960,Sunflower Oil 1L,2.56,180
17879,4960,Groundnut Oil 1L,1.81,220
17880,4960,Mustard Oil 1L,1.01,200
17881,4961,Mustard Oil 1L,1.2,200
17882,4961,Pure Ghee 1L,0.79,600
17883,4961,Sugar 1kg,9.0,45
17884,4961,Jaggery (Bella/Gud) 1kg,0.84,70
17885,4962,Mustard Oil 1L,1.87,200
17886,4962,Pure Ghee 1L,0.64,600
17887,4962,Jaggery (Bella/Gud) 1kg,0.52,70
17888,4962,Iodized Salt 1kg,2.48,25
17889,4963,Pure Ghee 1L,0.89,600
17890,4963,Jaggery (Bella/Gud) 1kg,0.73,70
17891,4963,Iodized Salt 1kg,1.41,25
17892,4964,Pure Ghee 1L,0.59,600
17893,4964,Jaggery (Bella/Gud) 1kg,0.4,70
17894,4964,Iodized Salt 1kg,3.11,25
17895,4965,Jaggery (Bella/Gud) 1kg,0.96,70
17896,4966,Jaggery (Bella/Gud) 1kg,0.59,70
17897,4967,Sona Masoori Rice 5kg,3.65,350
17898,4967,Basmati Rice 5kg,2.51,550
17899,4967,Wheat Flour (Atta) 5kg,1.54,250
17900,4967,Toor Dal 1kg,1.38,140
17901,4968,Sona Masoori Rice 5kg,4.97,350
17902,4968,Basmati Rice 5kg,1.9,550
17903,4968,Wheat Flour (Atta) 5kg,2.26,250
17904,4968,Toor Dal 1kg,2.54,140
17905,4969,Sona Masoori Rice 5kg,3.2,350
17906,4969,Basmati Rice 5kg,3.09,550
17907,4969,Wheat Flour (Atta) 5kg,2.05,250
17908,4969,Toor Dal 1kg,2.58,140
17909,4970,Sona Masoori Rice 5kg,2.02,405.59
17910,4970,Basmati Rice 5kg,4.12,550
17911,4970,Wheat Flour (Atta) 5kg,2.26,250
17912,4970,Toor Dal 1kg,1.93,157.49
17913,4971,Wheat Flour (Atta) 5kg,2.13,250
17914,4971,Moong Dal 1kg,1.04,130
17915,4971,Rajma (Kidney Beans) 1kg,0.7,160
17916,4971,Turmeric Powder 200g,1.57,60
17917,4972,Wheat Flour (Atta) 5kg,1.59,250
17918,4972,Moong Dal 1kg,1.41,130
17919,4972,Rajma (Kidney Beans) 1kg,1.25,160
17920,4972,Turmeric Powder 200g,1.66,60
17921,4973,Moong Dal 1kg,1.31,130
17922,4973,Rajma (Kidney Beans) 1kg,1.1,160
17923,4973,Turmeric Powder 200g,1.4,60
17924,4973,Garam Masala 100g,0.41,80
17925,4974,Moong Dal 1kg,0.97,130
17926,4974,Garam Masala 100g,0.34,80
17927,4974,Biryani Masala 100g,1.23,100
17928,4974,Almonds (Badam) 500g,1.91,450
17929,4975,Moong Dal 1kg,0.81,130
17930,4975,Garam Masala 100g,0.49,80
17931,4975,Biryani Masala 100g,0.93,89.6
17932,4975,Cashew Nuts (Kaju) 500g,0.45,550
17933,4976,Moong Dal 1kg,1.26,130
17934,4976,Garam Masala 100g,0.68,95.86
17935,4976,Biryani Masala 100g,0.96,100
17936,4976,Cashew Nuts (Kaju) 500g,0.27,472.73
17937,4977,Garam Masala 100g,0.26,80
17938,4977,Cashew Nuts (Kaju) 500g,0.55,550
17939,4977,Peanuts (Groundnut) 500g,1.65,90
17940,4977,Sunflower Oil 1L,9.8,180
17941,4978,Cashew Nuts (Kaju) 500g,0.49,550
17942,4978,Peanuts (Groundnut) 500g,3.24,90
17943,4978,Groundnut Oil 1L,5.02,220
17944,4978,Mustard Oil 1L,6.0,200
17945,4979,Cashew Nuts (Kaju) 500g,0.31,550
17946,4979,Pure Ghee 1L,0.84,600
17947,4979,Sugar 1kg,2.81,45
17948,4979,Jaggery (Bella/Gud) 1kg,0.75,70
17949,4980,Cashew Nuts (Kaju) 500g,0.4,550
17950,4980,Pure Ghee 1L,0.98,600
17951,4980,Sugar 1kg,1.7,45
17952,4980,Jaggery (Bella/Gud) 1kg,0.93,70
17953,4981,Pure Ghee 1L,0.5,600
17954,4981,Sugar 1kg,1.31,45
17955,4981,Jaggery (Bella/Gud) 1kg,1.16,70
17956,4981,Iodized Salt 1kg,1.97,25
17957,4982,Pure Ghee 1L,0.98,600
17958,4982,Sugar 1kg,1.61,45
17959,4982,Jaggery (Bella/Gud) 1kg,1.03,70
17960,4982,Iodized Salt 1kg,2.29,25
17961,4983,Sugar 1kg,2.04,45
17962,4983,Iodized Salt 1kg,1.52,25
17963,4983,Rock Salt (Sendha Namak) 500g,0.46,40
17964,4984,Iodized Salt 1kg,2.61,25
17965,4984,Rock Salt (Sendha Namak) 500g,0.29,40
17966,4985,Rock Salt (Sendha Namak) 500g,0.4,40
17967,4986,Rock Salt (Sendha Namak) 500g,0.31,40
17968,4987,Rock Salt (Sendha Namak) 500g,0.59,40
17969,4988,Rock Salt (Sendha Namak) 500g,0.44,40
17970,4989,Sona Masoori Rice 5kg,15.92,350
17971,4989,Basmati Rice 5kg,12.07,550
17972,4989,Wheat Flour (Atta) 5kg,2.96,250
17973,4989,Toor Dal 1kg,2.38,140
17974,4990,Wheat Flour (Atta) 5kg,3.21,250
17975,4990,Toor Dal 1kg,2.34,140
17976,4990,Moong Dal 1kg,1.29,130
17977,4990,Rajma (Kidney Beans) 1kg,1.14,160
17978,4991,Wheat Flour (Atta) 5kg,1.63,250
17979,4991,Toor Dal 1kg,1.28,140
17980,4991,Moong Dal 1kg,2.61,130
17981,4991,Rajma (Kidney Beans) 1kg,0.79,160
17982,4992,Wheat Flour (Atta) 5kg,1.85,250
17983,4992,Toor Dal 1kg,1.97,140
17984,4992,Moong Dal 1kg,3.15,130
17985,4992,Rajma (Kidney Beans) 1kg,0.44,183.45
17986,4993,Wheat Flour (Atta) 5kg,2.26,250
17987,4993,Rajma (Kidney Beans) 1kg,0.54,133.51
17988,4993,Turmeric Powder 200g,5.31,60
17989,4993,Garam Masala 100g,0.64,80
17990,4994,Wheat Flour (Atta) 5kg,1.2,250
17991,4994,Garam Masala 100g,0.66,80
17992,4994,Biryani Masala 100g,1.3,100
17993,4994,Almonds (Badam) 500g,0.42,450
17994,4995,Garam Masala 100g,0.87,80
17995,4995,Biryani Masala 100g,1.8,100
17996,4995,Almonds (Badam) 500g,0.4,450
17997,4995,Cashew Nuts (Kaju) 500g,0.28,550
17998,4996,Garam Masala 100g,0.9,80
17999,4996,Almonds (Badam) 500g,0.41,450
18000,4996,Cashew Nuts (Kaju) 500g,0.25,550
18001,4996,Peanuts (Groundnut) 500g,1.64,90
18002,4997,Almonds (Badam) 500g,0.63,450
18003,4997,Cashew Nuts (Kaju) 500g,0.29,550
18004,4997,Peanuts (Groundnut) 500g,1.53,90
18005,4997,Sunflower Oil 1L,4.88,180
18006,4998,Cashew Nuts (Kaju) 500g,0.53,550
18007,4998,Peanuts (Groundnut) 500g,0.86,90
18008,4998,Sunflower Oil 1L,4.49,180
18009,4998,Groundnut Oil 1L,1.36,220
18010,4999,Cashew Nuts (Kaju) 500g,0.7,550
18011,4999,Peanuts (Groundnut) 500g,1.22,90
18012,4999,Groundnut Oil 1L,0.74,220
18013,4999,Mustard Oil 1L,2.11,200
18014,5000,Cashew Nuts (Kaju) 500g,0.52,550
18015,5000,Groundnut Oil 1L,1.31,220
18016,5000,Mustard Oil 1L,1.49,200
18017,5000,Pure Ghee 1L,0.65,600
18018,5001,Groundnut Oil 1L,1.61,220
18019,5001,Mustard Oil 1L,1.61,200
18020,5001,Pure Ghee 1L,1.16,600
18021,5001,Sugar 1kg,1.34,45
18022,5002,Mustard Oil 1L,1.09,200
18023,5002,Pure Ghee 1L,1.03,600
18024,5002,Sugar 1kg,1.78,45
18025,5002,Jaggery (Bella/Gud) 1kg,0.81,70
18026,5003,Sugar 1kg,2.34,45
18027,5003,Jaggery (Bella/Gud) 1kg,0.6,70
18028,5003,Iodized Salt 1kg,1.6,25
18029,5004,Sugar 1kg,1.21,45
18030,5004,Jaggery (Bella/Gud) 1kg,0.51,70
18031,5004,Iodized Salt 1kg,1.35,25
18032,5005,Sugar 1kg,1.24,45
18033,5005,Jaggery (Bella/Gud) 1kg,0.81,70
18034,5005,Iodized Salt 1kg,1.4,25
18035,5006,Sugar 1kg,2.24,45
18036,5006,Jaggery (Bella/Gud) 1kg,0.83,70
18037,5006,Iodized Salt 1kg,1.38,25
18038,5007,Jaggery (Bella/Gud) 1kg,0.49,70
18039,5007,Iodized Salt 1kg,2.09,25
18040,5008,Sona Masoori Rice 5kg,2.83,350
18041,5008,Basmati Rice 5kg,4.29,550
18042,5008,Wheat Flour (Atta) 5kg,6.07,250
18043,5008,Toor Dal 1kg,1.89,140
18044,5009,Sona Masoori Rice 5kg,1.84,287.55
18045,5009,Basmati Rice 5kg,9.81,550
18046,5009,Wheat Flour (Atta) 5kg,5.74,290.51
18047,5009,Toor Dal 1kg,0.9,140
18048,5010,Sona Masoori Rice 5kg,4.47,350
18049,5010,Toor Dal 1kg,0.9,140
18050,5010,Moong Dal 1kg,3.14,130
18051,5010,Rajma (Kidney Beans) 1kg,1.38,160
18052,5011,Sona Masoori Rice 5kg,3.38,350
18053,5011,Toor Dal 1kg,2.34,156.9
18054,5011,Moong Dal 1kg,4.01,130
18055,5011,Rajma (Kidney Beans) 1kg,1.98,160
18056,5012,Sona Masoori Rice 5kg,3.48,350
18057,5012,Toor Dal 1kg,2.08,140
18058,5012,Turmeric Powder 200g,0.97,60
18059,5012,Garam Masala 100g,0.83,80
18060,5013,Turmeric Powder 200g,1.04,60
18061,5013,Garam Masala 100g,0.96,80
18062,5013,Biryani Masala 100g,0.54,100
18063,5013,Almonds (Badam) 500g,1.35,450
18064,5014,Turmeric Powder 200g,0.57,53.74
18065,5014,Garam Masala 100g,1.35,80
18066,5014,Biryani Masala 100g,0.57,100
18067,5014,Almonds (Badam) 500g,0.5,450
18068,5015,Turmeric Powder 200g,0.65,60
18069,5015,Garam Masala 100g,0.89,80
18070,5015,Biryani Masala 100g,0.6,100
18071,5015,Cashew Nuts (Kaju) 500g,0.42,550
18072,5016,Turmeric Powder 200g,0.68,60
18073,5016,Biryani Masala 100g,0.78,100
18074,5016,Cashew Nuts (Kaju) 500g,0.39,550
18075,5016,Peanuts (Groundnut) 500g,0.86,90
18076,5017,Turmeric Powder 200g,0.93,60
